,지점,연,월,일,시간,분,누적강수량(mm),기온(°C),폭염
0,종로,2023,06,01,00,01,0.0,20.7,0
1,종로,2023,06,01,00,02,0.0,20.7,0
2,종로,2023,06,01,00,03,0.0,20.7,0
3,종로,2023,06,01,00,04,0.0,20.7,0
4,종로,2023,06,01,00,05,0.0,20.7,0
5,종로,2023,06,01,00,06,0.0,20.7,0
6,종로,2023,06,01,00,07,0.0,20.7,0
7,종로,2023,06,01,00,08,0.0,20.7,0
8,종로,2023,06,01,00,09,0.0,20.7,0
9,종로,2023,06,01,00,10,0.0,20.7,0
10,종로,2023,06,01,00,11,0.0,20.7,0
11,종로,2023,06,01,00,12,0.0,20.7,0
12,종로,2023,06,01,00,13,0.0,20.7,0
13,종로,2023,06,01,00,14,0.0,20.7,0
14,종로,2023,06,01,00,15,0.0,20.7,0
15,종로,2023,06,01,00,16,0.0,20.6,0
16,종로,2023,06,01,00,17,0.0,20.6,0
17,종로,2023,06,01,00,18,0.0,20.6,0
18,종로,2023,06,01,00,19,0.0,20.6,0
19,종로,2023,06,01,00,20,0.0,20.6,0
20,종로,2023,06,01,00,21,0.0,20.6,0
21,종로,2023,06,01,00,22,0.0,20.7,0
22,종로,2023,06,01,00,23,0.0,20.7,0
23,종로,2023,06,01,00,24,0.0,20.7,0
24,종로,2023,06,01,00,25,0.0,20.7,0
25,종로,2023,06,01,00,26,0.0,20.6,0
26,종로,2023,06,01,00,27,0.0,20.6,0
27,종로,2023,06,01,00,28,0.0,20.6,0
28,종로,2023,06,01,00,29,0.0,20.6,0
29,종로,2023,06,01,00,30,0.0,20.6,0
30,종로,2023,06,01,00,31,0.0,20.6,0
31,종로,2023,06,01,00,32,0.0,20.6,0
32,종로,2023,06,01,00,33,0.0,20.6,0
33,종로,2023,06,01,00,34,0.0,20.6,0
34,종로,2023,06,01,00,35,0.0,20.6,0
35,종로,2023,06,01,00,36,0.0,20.6,0
36,종로,2023,06,01,00,37,0.0,20.5,0
37,종로,2023,06,01,00,38,0.0,20.5,0
38,종로,2023,06,01,00,39,0.0,20.5,0
39,종로,2023,06,01,00,40,0.0,20.5,0
40,종로,2023,06,01,00,41,0.0,20.5,0
41,종로,2023,06,01,00,42,0.0,20.5,0
42,종로,2023,06,01,00,43,0.0,20.5,0
43,종로,2023,06,01,00,44,0.0,20.5,0
44,종로,2023,06,01,00,45,0.0,20.5,0
45,종로,2023,06,01,00,46,0.0,20.5,0
46,종로,2023,06,01,00,47,0.0,20.6,0
47,종로,2023,06,01,00,48,0.0,20.6,0
48,종로,2023,06,01,00,49,0.0,20.6,0
49,종로,2023,06,01,00,50,0.0,20.6,0
50,종로,2023,06,01,00,51,0.0,20.6,0
51,종로,2023,06,01,00,52,0.0,20.5,0
52,종로,2023,06,01,00,53,0.0,20.5,0
53,종로,2023,06,01,00,54,0.0,20.5,0
54,종로,2023,06,01,00,55,0.0,20.5,0
55,종로,2023,06,01,00,56,0.0,20.5,0
56,종로,2023,06,01,00,57,0.0,20.5,0
57,종로,2023,06,01,00,58,0.0,20.5,0
58,종로,2023,06,01,00,59,0.0,20.5,0
59,종로,2023,06,01,01,00,0.0,20.5,0
60,종로,2023,06,01,01,01,0.0,20.5,0
61,종로,2023,06,01,01,02,0.0,20.5,0
62,종로,2023,06,01,01,03,0.0,20.5,0
63,종로,2023,06,01,01,04,0.0,20.5,0
64,종로,2023,06,01,01,05,0.0,20.5,0
65,종로,2023,06,01,01,06,0.0,20.5,0
66,종로,2023,06,01,01,07,0.0,20.5,0
67,종로,2023,06,01,01,08,0.0,20.5,0
68,종로,2023,06,01,01,09,0.0,20.5,0
69,종로,2023,06,01,01,10,0.0,20.5,0
70,종로,2023,06,01,01,11,0.0,20.5,0
71,종로,2023,06,01,01,12,0.0,20.5,0
72,종로,2023,06,01,01,13,0.0,20.5,0
73,종로,2023,06,01,01,14,0.0,20.5,0
74,종로,2023,06,01,01,15,0.0,20.4,0
75,종로,2023,06,01,01,16,0.0,20.4,0
76,종로,2023,06,01,01,17,0.0,20.4,0
77,종로,2023,06,01,01,18,0.0,20.4,0
78,종로,2023,06,01,01,19,0.0,20.4,0
79,종로,2023,06,01,01,20,0.0,20.4,0
80,종로,2023,06,01,01,21,0.0,20.4,0
81,종로,2023,06,01,01,22,0.0,20.4,0
82,종로,2023,06,01,01,23,0.0,20.4,0
83,종로,2023,06,01,01,24,0.0,20.4,0
84,종로,2023,06,01,01,25,0.0,20.4,0
85,종로,2023,06,01,01,26,0.0,20.4,0
86,종로,2023,06,01,01,27,0.0,20.4,0
87,종로,2023,06,01,01,28,0.0,20.4,0
88,종로,2023,06,01,01,29,0.0,20.4,0
89,종로,2023,06,01,01,30,0.0,20.4,0
90,종로,2023,06,01,01,31,0.0,20.4,0
91,종로,2023,06,01,01,32,0.0,20.3,0
92,종로,2023,06,01,01,33,0.0,20.3,0
93,종로,2023,06,01,01,34,0.0,20.3,0
94,종로,2023,06,01,01,35,0.0,20.3,0
95,종로,2023,06,01,01,36,0.0,20.3,0
96,종로,2023,06,01,01,37,0.0,20.3,0
97,종로,2023,06,01,01,38,0.0,20.3,0
98,종로,2023,06,01,01,39,0.0,20.3,0
99,종로,2023,06,01,01,40,0.0,20.3,0
100,종로,2023,06,01,01,41,0.0,20.3,0
101,종로,2023,06,01,01,42,0.0,20.3,0
102,종로,2023,06,01,01,43,0.0,20.3,0
103,종로,2023,06,01,01,44,0.0,20.3,0
104,종로,2023,06,01,01,45,0.0,20.3,0
105,종로,2023,06,01,01,46,0.0,20.3,0
106,종로,2023,06,01,01,47,0.0,20.3,0
107,종로,2023,06,01,01,48,0.0,20.3,0
108,종로,2023,06,01,01,49,0.0,20.3,0
109,종로,2023,06,01,01,50,0.0,20.3,0
110,종로,2023,06,01,01,51,0.0,20.3,0
111,종로,2023,06,01,01,52,0.0,20.3,0
112,종로,2023,06,01,01,53,0.0,20.3,0
113,종로,2023,06,01,01,54,0.0,20.3,0
114,종로,2023,06,01,01,55,0.0,20.3,0
115,종로,2023,06,01,01,56,0.0,20.3,0
116,종로,2023,06,01,01,57,0.0,20.3,0
117,종로,2023,06,01,01,58,0.0,20.3,0
118,종로,2023,06,01,01,59,0.0,20.3,0
119,종로,2023,06,01,02,00,0.0,20.4,0
120,종로,2023,06,01,02,01,0.0,20.4,0
121,종로,2023,06,01,02,02,0.0,20.4,0
122,종로,2023,06,01,02,03,0.0,20.3,0
123,종로,2023,06,01,02,04,0.0,20.4,0
124,종로,2023,06,01,02,05,0.0,20.3,0
125,종로,2023,06,01,02,06,0.0,20.3,0
126,종로,2023,06,01,02,07,0.0,20.3,0
127,종로,2023,06,01,02,08,0.0,20.3,0
128,종로,2023,06,01,02,09,0.0,20.3,0
129,종로,2023,06,01,02,10,0.0,20.4,0
130,종로,2023,06,01,02,11,0.0,20.3,0
131,종로,2023,06,01,02,12,0.0,20.3,0
132,종로,2023,06,01,02,13,0.0,20.3,0
133,종로,2023,06,01,02,14,0.0,20.3,0
134,종로,2023,06,01,02,15,0.0,20.3,0
135,종로,2023,06,01,02,16,0.0,20.3,0
136,종로,2023,06,01,02,17,0.0,20.3,0
137,종로,2023,06,01,02,18,0.0,20.3,0
138,종로,2023,06,01,02,19,0.0,20.2,0
139,종로,2023,06,01,02,20,0.0,20.2,0
140,종로,2023,06,01,02,21,0.0,20.2,0
141,종로,2023,06,01,02,22,0.0,20.2,0
142,종로,2023,06,01,02,23,0.0,20.2,0
143,종로,2023,06,01,02,24,0.0,20.2,0
144,종로,2023,06,01,02,25,0.0,20.2,0
145,종로,2023,06,01,02,26,0.0,20.2,0
146,종로,2023,06,01,02,27,0.0,20.2,0
147,종로,2023,06,01,02,28,0.0,20.2,0
148,종로,2023,06,01,02,29,0.0,20.2,0
149,종로,2023,06,01,02,30,0.0,20.2,0
150,종로,2023,06,01,02,31,0.0,20.2,0
151,종로,2023,06,01,02,32,0.0,20.1,0
152,종로,2023,06,01,02,33,0.0,20.1,0
153,종로,2023,06,01,02,34,0.0,20.1,0
154,종로,2023,06,01,02,35,0.0,20.1,0
155,종로,2023,06,01,02,36,0.0,20.1,0
156,종로,2023,06,01,02,37,0.0,20.1,0
157,종로,2023,06,01,02,38,0.0,20.1,0
158,종로,2023,06,01,02,39,0.0,20.1,0
159,종로,2023,06,01,02,40,0.0,20.1,0
160,종로,2023,06,01,02,41,0.0,20.1,0
161,종로,2023,06,01,02,42,0.0,20.1,0
162,종로,2023,06,01,02,43,0.0,20.1,0
163,종로,2023,06,01,02,44,0.0,20.1,0
164,종로,2023,06,01,02,45,0.0,20.1,0
165,종로,2023,06,01,02,46,0.0,20.1,0
166,종로,2023,06,01,02,47,0.0,20.1,0
167,종로,2023,06,01,02,48,0.0,20.1,0
168,종로,2023,06,01,02,49,0.0,20.1,0
169,종로,2023,06,01,02,50,0.0,20.1,0
170,종로,2023,06,01,02,51,0.0,20.1,0
171,종로,2023,06,01,02,52,0.0,20.1,0
172,종로,2023,06,01,02,53,0.0,20.1,0
173,종로,2023,06,01,02,54,0.0,20.1,0
174,종로,2023,06,01,02,55,0.0,20.1,0
175,종로,2023,06,01,02,56,0.0,20.1,0
176,종로,2023,06,01,02,57,0.0,20.1,0
177,종로,2023,06,01,02,58,0.0,20.1,0
178,종로,2023,06,01,02,59,0.0,20.1,0
179,종로,2023,06,01,03,00,0.0,20.1,0
180,종로,2023,06,01,03,01,0.0,20.1,0
181,종로,2023,06,01,03,02,0.0,20.1,0
182,종로,2023,06,01,03,03,0.0,20.1,0
183,종로,2023,06,01,03,04,0.0,20.1,0
184,종로,2023,06,01,03,05,0.0,20.1,0
185,종로,2023,06,01,03,06,0.0,20.1,0
186,종로,2023,06,01,03,07,0.0,20.1,0
187,종로,2023,06,01,03,08,0.0,20.1,0
188,종로,2023,06,01,03,09,0.0,20.1,0
189,종로,2023,06,01,03,10,0.0,20.1,0
190,종로,2023,06,01,03,11,0.0,20.1,0
191,종로,2023,06,01,03,12,0.0,20.0,0
192,종로,2023,06,01,03,13,0.0,20.1,0
193,종로,2023,06,01,03,14,0.0,20.0,0
194,종로,2023,06,01,03,15,0.0,20.0,0
195,종로,2023,06,01,03,16,0.0,20.0,0
196,종로,2023,06,01,03,17,0.0,20.0,0
197,종로,2023,06,01,03,18,0.0,20.0,0
198,종로,2023,06,01,03,19,0.0,20.0,0
199,종로,2023,06,01,03,20,0.0,20.0,0
200,종로,2023,06,01,03,21,0.0,20.0,0
201,종로,2023,06,01,03,22,0.0,20.0,0
202,종로,2023,06,01,03,23,0.0,20.0,0
203,종로,2023,06,01,03,24,0.0,20.0,0
204,종로,2023,06,01,03,25,0.0,20.0,0
205,종로,2023,06,01,03,26,0.0,20.0,0
206,종로,2023,06,01,03,27,0.0,20.0,0
207,종로,2023,06,01,03,28,0.0,20.0,0
208,종로,2023,06,01,03,29,0.0,20.0,0
209,종로,2023,06,01,03,30,0.0,20.0,0
210,종로,2023,06,01,03,31,0.0,20.0,0
211,종로,2023,06,01,03,32,0.0,20.0,0
212,종로,2023,06,01,03,33,0.0,20.0,0
213,종로,2023,06,01,03,34,0.0,20.0,0
214,종로,2023,06,01,03,35,0.0,20.1,0
215,종로,2023,06,01,03,36,0.0,20.1,0
216,종로,2023,06,01,03,37,0.0,20.1,0
217,종로,2023,06,01,03,38,0.0,20.1,0
218,종로,2023,06,01,03,39,0.0,20.1,0
219,종로,2023,06,01,03,40,0.0,20.1,0
220,종로,2023,06,01,03,41,0.0,20.1,0
221,종로,2023,06,01,03,42,0.0,20.1,0
222,종로,2023,06,01,03,43,0.0,20.1,0
223,종로,2023,06,01,03,44,0.0,20.1,0
224,종로,2023,06,01,03,45,0.0,20.1,0
225,종로,2023,06,01,03,46,0.0,20.1,0
226,종로,2023,06,01,03,47,0.0,20.1,0
227,종로,2023,06,01,03,48,0.0,20.1,0
228,종로,2023,06,01,03,49,0.0,20.1,0
229,종로,2023,06,01,03,50,0.0,20.2,0
230,종로,2023,06,01,03,51,0.0,20.2,0
231,종로,2023,06,01,03,52,0.0,20.2,0
232,종로,2023,06,01,03,53,0.0,20.1,0
233,종로,2023,06,01,03,54,0.0,20.2,0
234,종로,2023,06,01,03,55,0.0,20.1,0
235,종로,2023,06,01,03,56,0.0,20.1,0
236,종로,2023,06,01,03,57,0.0,20.2,0
237,종로,2023,06,01,03,58,0.0,20.2,0
238,종로,2023,06,01,03,59,0.0,20.2,0
239,종로,2023,06,01,04,00,0.0,20.2,0
240,종로,2023,06,01,04,01,0.0,20.2,0
241,종로,2023,06,01,04,02,0.0,20.2,0
242,종로,2023,06,01,04,03,0.0,20.2,0
243,종로,2023,06,01,04,04,0.0,20.2,0
244,종로,2023,06,01,04,05,0.0,20.2,0
245,종로,2023,06,01,04,06,0.0,20.2,0
246,종로,2023,06,01,04,07,0.0,20.2,0
247,종로,2023,06,01,04,08,0.0,20.2,0
248,종로,2023,06,01,04,09,0.0,20.2,0
249,종로,2023,06,01,04,10,0.0,20.1,0
250,종로,2023,06,01,04,11,0.0,20.1,0
251,종로,2023,06,01,04,12,0.0,20.1,0
252,종로,2023,06,01,04,13,0.0,20.1,0
253,종로,2023,06,01,04,14,0.0,20.1,0
254,종로,2023,06,01,04,15,0.0,20.1,0
255,종로,2023,06,01,04,16,0.0,20.1,0
256,종로,2023,06,01,04,17,0.0,20.1,0
257,종로,2023,06,01,04,18,0.0,20.1,0
258,종로,2023,06,01,04,19,0.0,20.1,0
259,종로,2023,06,01,04,20,0.0,20.1,0
260,종로,2023,06,01,04,21,0.0,20.1,0
261,종로,2023,06,01,04,22,0.0,20.1,0
262,종로,2023,06,01,04,23,0.0,20.1,0
263,종로,2023,06,01,04,24,0.0,20.1,0
264,종로,2023,06,01,04,25,0.0,20.1,0
265,종로,2023,06,01,04,26,0.0,20.1,0
266,종로,2023,06,01,04,27,0.0,20.1,0
267,종로,2023,06,01,04,28,0.0,20.1,0
268,종로,2023,06,01,04,29,0.0,20.1,0
269,종로,2023,06,01,04,30,0.0,20.1,0
270,종로,2023,06,01,04,31,0.0,20.1,0
271,종로,2023,06,01,04,32,0.0,20.1,0
272,종로,2023,06,01,04,33,0.0,20.1,0
273,종로,2023,06,01,04,34,0.0,20.1,0
274,종로,2023,06,01,04,35,0.0,20.1,0
275,종로,2023,06,01,04,36,0.0,20.0,0
276,종로,2023,06,01,04,37,0.0,20.0,0
277,종로,2023,06,01,04,38,0.0,20.0,0
278,종로,2023,06,01,04,39,0.0,20.1,0
279,종로,2023,06,01,04,40,0.0,20.0,0
280,종로,2023,06,01,04,41,0.0,20.0,0
281,종로,2023,06,01,04,42,0.0,20.0,0
282,종로,2023,06,01,04,43,0.0,20.0,0
283,종로,2023,06,01,04,44,0.0,20.0,0
284,종로,2023,06,01,04,45,0.0,20.0,0
285,종로,2023,06,01,04,46,0.0,20.0,0
286,종로,2023,06,01,04,47,0.0,20.0,0
287,종로,2023,06,01,04,48,0.0,20.0,0
288,종로,2023,06,01,04,49,0.0,19.9,0
289,종로,2023,06,01,04,50,0.0,19.9,0
290,종로,2023,06,01,04,51,0.0,19.9,0
291,종로,2023,06,01,04,52,0.0,19.9,0
292,종로,2023,06,01,04,53,0.0,19.9,0
293,종로,2023,06,01,04,54,0.0,19.9,0
294,종로,2023,06,01,04,55,0.0,19.9,0
295,종로,2023,06,01,04,56,0.0,19.9,0
296,종로,2023,06,01,04,57,0.0,19.9,0
297,종로,2023,06,01,04,58,0.0,19.9,0
298,종로,2023,06,01,04,59,0.0,19.9,0
299,종로,2023,06,01,05,00,0.0,19.9,0
300,종로,2023,06,01,05,01,0.0,19.9,0
301,종로,2023,06,01,05,02,0.0,19.9,0
302,종로,2023,06,01,05,03,0.0,19.9,0
303,종로,2023,06,01,05,04,0.0,19.9,0
304,종로,2023,06,01,05,05,0.0,19.9,0
305,종로,2023,06,01,05,06,0.0,19.9,0
306,종로,2023,06,01,05,07,0.0,19.8,0
307,종로,2023,06,01,05,08,0.0,19.8,0
308,종로,2023,06,01,05,09,0.0,19.8,0
309,종로,2023,06,01,05,10,0.0,19.8,0
310,종로,2023,06,01,05,11,0.0,19.8,0
311,종로,2023,06,01,05,12,0.0,19.8,0
312,종로,2023,06,01,05,13,0.0,19.8,0
313,종로,2023,06,01,05,14,0.0,19.8,0
314,종로,2023,06,01,05,15,0.0,19.8,0
315,종로,2023,06,01,05,16,0.0,19.8,0
316,종로,2023,06,01,05,17,0.0,19.8,0
317,종로,2023,06,01,05,18,0.0,19.8,0
318,종로,2023,06,01,05,19,0.0,19.8,0
319,종로,2023,06,01,05,20,0.0,19.8,0
320,종로,2023,06,01,05,21,0.0,19.8,0
321,종로,2023,06,01,05,22,0.0,19.8,0
322,종로,2023,06,01,05,23,0.0,19.8,0
323,종로,2023,06,01,05,24,0.0,19.8,0
324,종로,2023,06,01,05,25,0.0,19.8,0
325,종로,2023,06,01,05,26,0.0,19.8,0
326,종로,2023,06,01,05,27,0.0,19.8,0
327,종로,2023,06,01,05,28,0.0,19.7,0
328,종로,2023,06,01,05,29,0.0,19.7,0
329,종로,2023,06,01,05,30,0.0,19.7,0
330,종로,2023,06,01,05,31,0.0,19.7,0
331,종로,2023,06,01,05,32,0.0,19.7,0
332,종로,2023,06,01,05,33,0.0,19.7,0
333,종로,2023,06,01,05,34,0.0,19.7,0
334,종로,2023,06,01,05,35,0.0,19.7,0
335,종로,2023,06,01,05,36,0.0,19.7,0
336,종로,2023,06,01,05,37,0.0,19.7,0
337,종로,2023,06,01,05,38,0.0,19.7,0
338,종로,2023,06,01,05,39,0.0,19.7,0
339,종로,2023,06,01,05,40,0.0,19.7,0
340,종로,2023,06,01,05,41,0.0,19.7,0
341,종로,2023,06,01,05,42,0.0,19.7,0
342,종로,2023,06,01,05,43,0.0,19.7,0
343,종로,2023,06,01,05,44,0.0,19.7,0
344,종로,2023,06,01,05,45,0.0,19.7,0
345,종로,2023,06,01,05,46,0.0,19.7,0
346,종로,2023,06,01,05,47,0.0,19.7,0
347,종로,2023,06,01,05,48,0.0,19.7,0
348,종로,2023,06,01,05,49,0.0,19.7,0
349,종로,2023,06,01,05,50,0.0,19.7,0
350,종로,2023,06,01,05,51,0.0,19.7,0
351,종로,2023,06,01,05,52,0.0,19.7,0
352,종로,2023,06,01,05,53,0.0,19.7,0
353,종로,2023,06,01,05,54,0.0,19.7,0
354,종로,2023,06,01,05,55,0.0,19.7,0
355,종로,2023,06,01,05,56,0.0,19.7,0
356,종로,2023,06,01,05,57,0.0,19.7,0
357,종로,2023,06,01,05,58,0.0,19.7,0
358,종로,2023,06,01,05,59,0.0,19.7,0
359,종로,2023,06,01,06,00,0.0,19.7,0
360,종로,2023,06,01,06,01,0.0,19.7,0
361,종로,2023,06,01,06,02,0.0,19.7,0
362,종로,2023,06,01,06,03,0.0,19.7,0
363,종로,2023,06,01,06,04,0.0,19.7,0
364,종로,2023,06,01,06,05,0.0,19.7,0
365,종로,2023,06,01,06,06,0.0,19.7,0
366,종로,2023,06,01,06,07,0.0,19.7,0
367,종로,2023,06,01,06,08,0.0,19.7,0
368,종로,2023,06,01,06,09,0.0,19.7,0
369,종로,2023,06,01,06,10,0.0,19.7,0
370,종로,2023,06,01,06,11,0.0,19.7,0
371,종로,2023,06,01,06,12,0.0,19.7,0
372,종로,2023,06,01,06,13,0.0,19.7,0
373,종로,2023,06,01,06,14,0.0,19.7,0
374,종로,2023,06,01,06,15,0.0,19.8,0
375,종로,2023,06,01,06,16,0.0,19.7,0
376,종로,2023,06,01,06,17,0.0,19.7,0
377,종로,2023,06,01,06,18,0.0,19.7,0
378,종로,2023,06,01,06,19,0.0,19.8,0
379,종로,2023,06,01,06,20,0.0,19.8,0
380,종로,2023,06,01,06,21,0.0,19.8,0
381,종로,2023,06,01,06,22,0.0,19.8,0
382,종로,2023,06,01,06,23,0.0,19.8,0
383,종로,2023,06,01,06,24,0.0,19.8,0
384,종로,2023,06,01,06,25,0.0,19.8,0
385,종로,2023,06,01,06,26,0.0,19.8,0
386,종로,2023,06,01,06,27,0.0,19.8,0
387,종로,2023,06,01,06,28,0.0,19.8,0
388,종로,2023,06,01,06,29,0.0,19.8,0
389,종로,2023,06,01,06,30,0.0,19.8,0
390,종로,2023,06,01,06,31,0.0,19.8,0
391,종로,2023,06,01,06,32,0.0,19.8,0
392,종로,2023,06,01,06,33,0.0,19.8,0
393,종로,2023,06,01,06,34,0.0,19.8,0
394,종로,2023,06,01,06,35,0.0,19.8,0
395,종로,2023,06,01,06,36,0.0,19.8,0
396,종로,2023,06,01,06,37,0.0,19.8,0
397,종로,2023,06,01,06,38,0.0,19.8,0
398,종로,2023,06,01,06,39,0.0,19.8,0
399,종로,2023,06,01,06,40,0.0,19.8,0
400,종로,2023,06,01,06,41,0.0,19.8,0
401,종로,2023,06,01,06,42,0.0,19.8,0
402,종로,2023,06,01,06,43,0.0,19.8,0
403,종로,2023,06,01,06,44,0.0,19.8,0
404,종로,2023,06,01,06,45,0.0,19.8,0
405,종로,2023,06,01,06,46,0.0,19.8,0
406,종로,2023,06,01,06,47,0.0,19.8,0
407,종로,2023,06,01,06,48,0.0,19.8,0
408,종로,2023,06,01,06,49,0.0,19.8,0
409,종로,2023,06,01,06,50,0.0,19.8,0
410,종로,2023,06,01,06,51,0.0,19.8,0
411,종로,2023,06,01,06,52,0.0,19.8,0
412,종로,2023,06,01,06,53,0.0,19.8,0
413,종로,2023,06,01,06,54,0.0,19.8,0
414,종로,2023,06,01,06,55,0.0,19.8,0
415,종로,2023,06,01,06,56,0.0,19.8,0
416,종로,2023,06,01,06,57,0.0,19.8,0
417,종로,2023,06,01,06,58,0.0,19.8,0
418,종로,2023,06,01,06,59,0.0,19.8,0
419,종로,2023,06,01,07,00,0.0,19.8,0
420,종로,2023,06,01,07,01,0.0,19.8,0
421,종로,2023,06,01,07,02,0.0,19.8,0
422,종로,2023,06,01,07,03,0.0,19.8,0
423,종로,2023,06,01,07,04,0.0,19.8,0
424,종로,2023,06,01,07,05,0.0,19.8,0
425,종로,2023,06,01,07,06,0.0,19.9,0
426,종로,2023,06,01,07,07,0.0,19.9,0
427,종로,2023,06,01,07,08,0.0,19.9,0
428,종로,2023,06,01,07,09,0.0,19.9,0
429,종로,2023,06,01,07,10,0.0,19.9,0
430,종로,2023,06,01,07,11,0.0,19.9,0
431,종로,2023,06,01,07,12,0.0,19.9,0
432,종로,2023,06,01,07,13,0.0,19.9,0
433,종로,2023,06,01,07,14,0.0,20.0,0
434,종로,2023,06,01,07,15,0.0,20.0,0
435,종로,2023,06,01,07,16,0.0,20.0,0
436,종로,2023,06,01,07,17,0.0,20.0,0
437,종로,2023,06,01,07,18,0.0,20.0,0
438,종로,2023,06,01,07,19,0.0,20.0,0
439,종로,2023,06,01,07,20,0.0,20.1,0
440,종로,2023,06,01,07,21,0.0,20.1,0
441,종로,2023,06,01,07,22,0.0,20.1,0
442,종로,2023,06,01,07,23,0.0,20.1,0
443,종로,2023,06,01,07,24,0.0,20.1,0
444,종로,2023,06,01,07,25,0.0,20.1,0
445,종로,2023,06,01,07,26,0.0,20.1,0
446,종로,2023,06,01,07,27,0.0,20.1,0
447,종로,2023,06,01,07,28,0.0,20.2,0
448,종로,2023,06,01,07,29,0.0,20.2,0
449,종로,2023,06,01,07,30,0.0,20.2,0
450,종로,2023,06,01,07,31,0.0,20.2,0
451,종로,2023,06,01,07,32,0.0,20.2,0
452,종로,2023,06,01,07,33,0.0,20.2,0
453,종로,2023,06,01,07,34,0.0,20.2,0
454,종로,2023,06,01,07,35,0.0,20.2,0
455,종로,2023,06,01,07,36,0.0,20.3,0
456,종로,2023,06,01,07,37,0.0,20.3,0
457,종로,2023,06,01,07,38,0.0,20.3,0
458,종로,2023,06,01,07,39,0.0,20.3,0
459,종로,2023,06,01,07,40,0.0,20.3,0
460,종로,2023,06,01,07,41,0.0,20.3,0
461,종로,2023,06,01,07,42,0.0,20.3,0
462,종로,2023,06,01,07,43,0.0,20.3,0
463,종로,2023,06,01,07,44,0.0,20.4,0
464,종로,2023,06,01,07,45,0.0,20.4,0
465,종로,2023,06,01,07,46,0.0,20.4,0
466,종로,2023,06,01,07,47,0.0,20.5,0
467,종로,2023,06,01,07,48,0.0,20.5,0
468,종로,2023,06,01,07,49,0.0,20.5,0
469,종로,2023,06,01,07,50,0.0,20.5,0
470,종로,2023,06,01,07,51,0.0,20.6,0
471,종로,2023,06,01,07,52,0.0,20.6,0
472,종로,2023,06,01,07,53,0.0,20.6,0
473,종로,2023,06,01,07,54,0.0,20.6,0
474,종로,2023,06,01,07,55,0.0,20.6,0
475,종로,2023,06,01,07,56,0.0,20.6,0
476,종로,2023,06,01,07,57,0.0,20.7,0
477,종로,2023,06,01,07,58,0.0,20.7,0
478,종로,2023,06,01,07,59,0.0,20.7,0
479,종로,2023,06,01,08,00,0.0,20.7,0
480,종로,2023,06,01,08,01,0.0,20.7,0
481,종로,2023,06,01,08,02,0.0,20.8,0
482,종로,2023,06,01,08,03,0.0,20.8,0
483,종로,2023,06,01,08,04,0.0,20.8,0
484,종로,2023,06,01,08,05,0.0,20.9,0
485,종로,2023,06,01,08,06,0.0,20.9,0
486,종로,2023,06,01,08,07,0.0,20.9,0
487,종로,2023,06,01,08,08,0.0,20.9,0
488,종로,2023,06,01,08,09,0.0,21.0,0
489,종로,2023,06,01,08,10,0.0,21.0,0
490,종로,2023,06,01,08,11,0.0,21.0,0
491,종로,2023,06,01,08,12,0.0,21.0,0
492,종로,2023,06,01,08,13,0.0,21.0,0
493,종로,2023,06,01,08,14,0.0,21.1,0
494,종로,2023,06,01,08,15,0.0,21.1,0
495,종로,2023,06,01,08,16,0.0,21.1,0
496,종로,2023,06,01,08,17,0.0,21.1,0
497,종로,2023,06,01,08,18,0.0,21.1,0
498,종로,2023,06,01,08,19,0.0,21.2,0
499,종로,2023,06,01,08,20,0.0,21.2,0
500,종로,2023,06,01,08,21,0.0,21.2,0
501,종로,2023,06,01,08,22,0.0,21.3,0
502,종로,2023,06,01,08,23,0.0,21.3,0
503,종로,2023,06,01,08,24,0.0,21.3,0
504,종로,2023,06,01,08,25,0.0,21.3,0
505,종로,2023,06,01,08,26,0.0,21.3,0
506,종로,2023,06,01,08,27,0.0,21.3,0
507,종로,2023,06,01,08,28,0.0,21.4,0
508,종로,2023,06,01,08,29,0.0,21.4,0
509,종로,2023,06,01,08,30,0.0,21.4,0
510,종로,2023,06,01,08,31,0.0,21.5,0
511,종로,2023,06,01,08,32,0.0,21.5,0
512,종로,2023,06,01,08,33,0.0,21.5,0
513,종로,2023,06,01,08,34,0.0,21.5,0
514,종로,2023,06,01,08,35,0.0,21.5,0
515,종로,2023,06,01,08,36,0.0,21.5,0
516,종로,2023,06,01,08,37,0.0,21.5,0
517,종로,2023,06,01,08,38,0.0,21.6,0
518,종로,2023,06,01,08,39,0.0,21.6,0
519,종로,2023,06,01,08,40,0.0,21.6,0
520,종로,2023,06,01,08,41,0.0,21.6,0
521,종로,2023,06,01,08,42,0.0,21.6,0
522,종로,2023,06,01,08,43,0.0,21.7,0
523,종로,2023,06,01,08,44,0.0,21.7,0
524,종로,2023,06,01,08,45,0.0,21.7,0
525,종로,2023,06,01,08,46,0.0,21.7,0
526,종로,2023,06,01,08,47,0.0,21.7,0
527,종로,2023,06,01,08,48,0.0,21.8,0
528,종로,2023,06,01,08,49,0.0,21.8,0
529,종로,2023,06,01,08,50,0.0,21.8,0
530,종로,2023,06,01,08,51,0.0,21.8,0
531,종로,2023,06,01,08,52,0.0,21.9,0
532,종로,2023,06,01,08,53,0.0,21.9,0
533,종로,2023,06,01,08,54,0.0,21.9,0
534,종로,2023,06,01,08,55,0.0,21.9,0
535,종로,2023,06,01,08,56,0.0,21.9,0
536,종로,2023,06,01,08,57,0.0,21.9,0
